Currency	Date	Value
Uruguayan peso	January 06, 2023	NA
Uruguayan peso	January 09, 2023	39.823000
Uruguayan peso	January 10, 2023	39.790000
Uruguayan peso	January 11, 2023	39.790000
Uruguayan peso	January 12, 2023	39.643000
Uruguayan peso	January 13, 2023	39.695000
Uruguayan peso	January 17, 2023	39.584000
Uruguayan peso	January 18, 2023	39.241000
Uruguayan peso	January 19, 2023	39.151000
Uruguayan peso	January 20, 2023	39.048000
Uruguayan peso	January 23, 2023	39.163000
Uruguayan peso	January 24, 2023	39.138000
Uruguayan peso	January 25, 2023	39.085000
Uruguayan peso	January 26, 2023	38.958000
Uruguayan peso	January 27, 2023	38.625000
Uruguayan peso	January 30, 2023	38.751000
Uruguayan peso	January 31, 2023	38.681000
Uruguayan peso	July 01, 2022	39.955000
Uruguayan peso	July 05, 2022	40.178000
Uruguayan peso	July 05, 2023	37.894000
Uruguayan peso	July 06, 2022	40.228000
Uruguayan peso	July 06, 2023	38.330000
Uruguayan peso	July 07, 2022	40.265000
Uruguayan peso	July 07, 2023	38.116000
Uruguayan peso	July 08, 2022	40.298000
Uruguayan peso	July 10, 2023	38.031000
Uruguayan peso	July 11, 2022	40.546000
Uruguayan peso	July 11, 2023	38.124000
Uruguayan peso	July 12, 2022	41.006000
Uruguayan peso	July 12, 2023	38.157000
Uruguayan peso	July 13, 2022	41.074000
Uruguayan peso	July 13, 2023	38.194000
Uruguayan peso	July 14, 2022	41.951000
Uruguayan peso	July 14, 2023	38.026000
Uruguayan peso	July 15, 2022	NA
Uruguayan peso	July 17, 2023	38.055000
Uruguayan peso	July 18, 2022	NA
Uruguayan peso	July 18, 2023	NA
Uruguayan peso	July 19, 2022	41.993000
Uruguayan peso	July 19, 2023	38.002000
Uruguayan peso	July 20, 2022	41.844000
Uruguayan peso	July 20, 2023	37.909000
Uruguayan peso	July 21, 2022	NA
Uruguayan peso	July 21, 2023	37.963000
Uruguayan peso	July 22, 2022	NA
Uruguayan peso	July 24, 2023	37.860000
Uruguayan peso	July 25, 2022	41.676000
Uruguayan peso	July 25, 2023	37.643000
Uruguayan peso	July 26, 2022	41.669000
Uruguayan peso	July 26, 2023	37.676000
Uruguayan peso	July 27, 2022	41.514000
Uruguayan peso	July 27, 2023	37.741000
Uruguayan peso	July 28, 2022	41.008000
Uruguayan peso	July 28, 2023	37.664000
Uruguayan peso	July 29, 2022	40.934000
Uruguayan peso	July 31, 2023	37.429000
Uruguayan peso	June 01, 2022	40.033000
Uruguayan peso	June 01, 2023	38.799000
Uruguayan peso	June 02, 2022	40.009000
Uruguayan peso	June 02, 2023	38.743000
Uruguayan peso	June 03, 2022	39.876000
Uruguayan peso	June 05, 2023	38.782000
Uruguayan peso	June 06, 2022	39.689000
Uruguayan peso	June 06, 2023	38.992000
Uruguayan peso	June 07, 2022	39.647000
Uruguayan peso	June 07, 2023	38.954000
Uruguayan peso	June 08, 2022	39.480000
Uruguayan peso	June 08, 2023	38.903000
Uruguayan peso	June 09, 2022	39.376000
Uruguayan peso	June 09, 2023	NA
Uruguayan peso	June 10, 2022	39.575000
Uruguayan peso	June 12, 2023	38.662000
Uruguayan peso	June 13, 2022	40.097000
Uruguayan peso	June 13, 2023	38.427000
Uruguayan peso	June 14, 2022	NA
Uruguayan peso	June 14, 2023	38.231000
Uruguayan peso	June 15, 2022	40.084000
Uruguayan peso	June 15, 2023	38.173000
Uruguayan peso	June 16, 2022	NA
Uruguayan peso	June 16, 2023	38.020000
Uruguayan peso	June 17, 2022	NA
Uruguayan peso	June 20, 2023	37.931000
Uruguayan peso	June 21, 2022	39.814000
Uruguayan peso	June 21, 2023	37.912000
Uruguayan peso	June 22, 2022	39.840000
Uruguayan peso	June 22, 2023	37.765000
Uruguayan peso	June 23, 2022	39.722000
Uruguayan peso	June 23, 2023	37.540000
Uruguayan peso	June 24, 2022	39.716000
Uruguayan peso	June 26, 2023	37.596000
Uruguayan peso	June 27, 2022	39.478000
Uruguayan peso	June 27, 2023	37.513000
Uruguayan peso	June 28, 2022	39.074000
Uruguayan peso	June 28, 2023	37.620000
Uruguayan peso	June 29, 2022	39.468000
Uruguayan peso	June 29, 2023	37.521000
Uruguayan peso	June 30, 2022	39.863000
Uruguayan peso	June 30, 2023	37.408000
Uruguayan peso	March 01, 2023	38.897000
Uruguayan peso	March 02, 2023	39.137000
Uruguayan peso	March 03, 2023	39.428000
Uruguayan peso	March 06, 2023	39.218000
Uruguayan peso	March 07, 2023	NA
Uruguayan peso	March 08, 2023	39.171000
Uruguayan peso	March 09, 2023	39.177000
Uruguayan peso	March 10, 2023	NA
Uruguayan peso	March 13, 2023	39.333000
Uruguayan peso	March 14, 2023	39.248000
Uruguayan peso	March 15, 2023	39.541000
Uruguayan peso	March 16, 2023	39.679000
Uruguayan peso	March 17, 2023	39.496000
Uruguayan peso	March 20, 2023	39.240000
Uruguayan peso	March 21, 2023	38.945000
Uruguayan peso	March 22, 2023	38.979000
Uruguayan peso	March 23, 2023	38.741000
Uruguayan peso	March 24, 2023	38.935000
Uruguayan peso	March 27, 2023	38.780000
Uruguayan peso	March 28, 2023	38.715000
Uruguayan peso	March 29, 2023	38.867000
Uruguayan peso	March 30, 2023	38.835000
Uruguayan peso	March 31, 2023	38.648000
Uruguayan peso	May 01, 2023	NA
Uruguayan peso	May 02, 2022	40.926000
Uruguayan peso	May 02, 2023	39.015000
Uruguayan peso	May 03, 2022	41.100000
Uruguayan peso	May 03, 2023	39.074000
Uruguayan peso	May 04, 2022	41.261000
Uruguayan peso	May 04, 2023	38.952000
Uruguayan peso	May 05, 2022	NA
Uruguayan peso	May 05, 2023	38.830000
Uruguayan peso	May 06, 2022	41.595000
Uruguayan peso	May 08, 2023	38.692000
Uruguayan peso	May 09, 2022	41.786000
Uruguayan peso	May 09, 2023	38.860000
Uruguayan peso	May 10, 2022	41.653000
Uruguayan peso	May 10, 2023	38.928000
Uruguayan peso	May 11, 2022	NA
Uruguayan peso	May 11, 2023	38.953000
Uruguayan peso	May 12, 2022	41.753000
Uruguayan peso	May 12, 2023	38.968000
Uruguayan peso	May 13, 2022	41.442000
Uruguayan peso	May 15, 2023	38.949000
Uruguayan peso	May 16, 2022	NA
Uruguayan peso	May 16, 2023	38.945000
Uruguayan peso	May 17, 2022	40.600000
Uruguayan peso	May 17, 2023	38.904000
Uruguayan peso	May 18, 2022	40.481000
Uruguayan peso	May 18, 2023	38.914000
Uruguayan peso	May 19, 2022	40.331000
Uruguayan peso	May 19, 2023	38.856000
Uruguayan peso	May 20, 2022	40.194000
Uruguayan peso	May 22, 2023	NA
Uruguayan peso	May 23, 2022	40.001000
Uruguayan peso	May 23, 2023	38.625000
Uruguayan peso	May 24, 2022	39.912000
Uruguayan peso	May 24, 2023	38.673000
Uruguayan peso	May 25, 2022	NA
Uruguayan peso	May 25, 2023	38.834000
Uruguayan peso	May 26, 2022	39.884000
Uruguayan peso	May 26, 2023	38.799000
Uruguayan peso	May 27, 2022	39.810000
Uruguayan peso	May 30, 2023	38.739000
Uruguayan peso	May 31, 2022	39.902000
Uruguayan peso	May 31, 2023	38.779000
Uruguayan peso	November 01, 2022	40.532000
Uruguayan peso	November 01, 2023	40.019000
Uruguayan peso	November 02, 2022	NA
Uruguayan peso	November 02, 2023	NA
Uruguayan peso	November 03, 2022	40.289000
Uruguayan peso	November 03, 2023	39.821000
Uruguayan peso	November 04, 2022	39.872000
Uruguayan peso	November 06, 2023	39.927000
Uruguayan peso	November 07, 2022	39.900000
Uruguayan peso	November 07, 2023	39.918000
Uruguayan peso	November 08, 2022	40.014000
Uruguayan peso	November 08, 2023	39.935000
Uruguayan peso	November 09, 2022	40.108000
Uruguayan peso	November 09, 2023	39.875000
Uruguayan peso	November 10, 2022	40.056000
Uruguayan peso	November 10, 2023	39.807000
Uruguayan peso	November 11, 2022	39.978000
Uruguayan peso	November 13, 2023	39.982000
Uruguayan peso	November 14, 2022	39.849000
Uruguayan peso	November 14, 2023	39.893000
Uruguayan peso	November 15, 2022	39.711000
Uruguayan peso	November 15, 2023	39.699000
Uruguayan peso	November 16, 2022	39.773000
Uruguayan peso	November 16, 2023	39.561000
Uruguayan peso	November 17, 2022	40.117000
Uruguayan peso	November 17, 2023	39.558000
Uruguayan peso	November 18, 2022	39.801000
Uruguayan peso	November 20, 2023	39.393000
Uruguayan peso	November 21, 2022	39.534000
Uruguayan peso	November 21, 2023	39.066000
Uruguayan peso	November 22, 2022	39.282000
Uruguayan peso	November 22, 2023	39.136000
Uruguayan peso	November 23, 2022	39.161000
Uruguayan peso	November 24, 2023	NA
Uruguayan peso	November 27, 2023	NA
Uruguayan peso	November 28, 2022	39.520000
Uruguayan peso	November 29, 2022	39.379000
Uruguayan peso	November 30, 2022	39.392000
Uruguayan peso	October 02, 2023	38.721000
Uruguayan peso	October 03, 2022	41.212000
Uruguayan peso	October 03, 2023	39.141000
Uruguayan peso	October 04, 2022	40.957000
Uruguayan peso	October 04, 2023	39.388000
Uruguayan peso	October 05, 2022	40.981000
Uruguayan peso	October 05, 2023	39.397000
Uruguayan peso	October 06, 2022	NA
Uruguayan peso	October 06, 2023	39.596000
Uruguayan peso	October 07, 2022	NA
Uruguayan peso	October 10, 2023	39.967000
Uruguayan peso	October 11, 2022	41.086000
Uruguayan peso	October 11, 2023	39.733000
Uruguayan peso	October 12, 2022	41.131000
Uruguayan peso	October 12, 2023	39.953000
Uruguayan peso	October 13, 2022	41.248000
Uruguayan peso	October 13, 2023	39.940000
Uruguayan peso	October 14, 2022	41.200000
Uruguayan peso	October 16, 2023	NA
Uruguayan peso	October 17, 2022	41.205000
Uruguayan peso	October 17, 2023	39.894000
Uruguayan peso	October 18, 2022	41.288000
Uruguayan peso	October 18, 2023	39.885000
Uruguayan peso	October 19, 2022	41.240000
Uruguayan peso	October 19, 2023	39.872000
Uruguayan peso	October 20, 2022	41.204000
Uruguayan peso	October 20, 2023	39.942000
Uruguayan peso	October 21, 2022	41.214000
Uruguayan peso	October 23, 2023	39.818000
Uruguayan peso	October 24, 2022	41.203000
Uruguayan peso	October 24, 2023	39.848000
Uruguayan peso	October 25, 2022	41.169000
Uruguayan peso	October 25, 2023	39.885000
Uruguayan peso	October 26, 2022	40.976000
Uruguayan peso	October 26, 2023	39.959000
Uruguayan peso	October 27, 2022	40.765000
Uruguayan peso	October 27, 2023	39.923000
Uruguayan peso	October 28, 2022	40.569000
Uruguayan peso	October 30, 2023	39.952000
Uruguayan peso	October 31, 2022	40.608000
Uruguayan peso	October 31, 2023	39.974000
Uruguayan peso	September 01, 2022	40.794000
Uruguayan peso	September 01, 2023	37.676000
Uruguayan peso	September 02, 2022	40.883000
Uruguayan peso	September 05, 2023	37.876000
Uruguayan peso	September 06, 2022	40.781000
Uruguayan peso	September 06, 2023	37.870000
Uruguayan peso	September 07, 2022	40.926000
Uruguayan peso	September 07, 2023	38.020000
Uruguayan peso	September 08, 2022	40.782000
Uruguayan peso	September 08, 2023	38.117000
Uruguayan peso	September 09, 2022	40.703000
Uruguayan peso	September 11, 2023	38.069000
Uruguayan peso	September 12, 2022	40.659000
Uruguayan peso	September 12, 2023	38.251000
Uruguayan peso	September 13, 2022	40.765000
Uruguayan peso	September 13, 2023	38.281000
Uruguayan peso	September 14, 2022	40.670000
Uruguayan peso	September 14, 2023	38.149000
Uruguayan peso	September 15, 2022	40.774000
Uruguayan peso	September 15, 2023	38.054000
Uruguayan peso	September 16, 2022	40.982000
Uruguayan peso	September 18, 2023	38.127000
Uruguayan peso	September 19, 2022	40.983000
Uruguayan peso	September 19, 2023	NA
Uruguayan peso	September 20, 2022	40.941000
Uruguayan peso	September 20, 2023	38.053000
Uruguayan peso	September 21, 2022	40.838000
Uruguayan peso	September 21, 2023	38.205000
Uruguayan peso	September 22, 2022	40.626000
Uruguayan peso	September 22, 2023	38.115000
Uruguayan peso	September 23, 2022	40.865000
Uruguayan peso	September 25, 2023	38.277000
Uruguayan peso	September 26, 2022	41.176000
Uruguayan peso	September 26, 2023	38.285000
Uruguayan peso	September 27, 2022	41.251000
Uruguayan peso	September 27, 2023	38.447000
Uruguayan peso	September 28, 2022	41.333000
Uruguayan peso	September 28, 2023	38.746000
Uruguayan peso	September 29, 2022	41.590000
Uruguayan peso	September 29, 2023	38.556000
Uruguayan peso	September 30, 2022	41.736000
Brazilian real	April 01, 2022	4.697800
Brazilian real	April 03, 2023	5.063100
Brazilian real	April 04, 2022	4.616900
Brazilian real	April 04, 2023	5.075600
Brazilian real	April 05, 2022	4.639400
Brazilian real	April 05, 2023	5.044100
Brazilian real	April 06, 2022	4.696100
Brazilian real	April 06, 2023	5.067700
Brazilian real	April 07, 2022	4.741600
Brazilian real	April 07, 2023	NA
Brazilian real	April 08, 2022	4.750700
Brazilian real	April 10, 2023	5.082800
Brazilian real	April 11, 2022	4.701900
Brazilian real	April 11, 2023	5.012200
Brazilian real	April 12, 2022	NA
Brazilian real	April 12, 2023	4.949000
Brazilian real	April 13, 2022	4.680500
Brazilian real	April 13, 2023	4.909100
Brazilian real	April 14, 2022	4.715200
Brazilian real	April 14, 2023	4.944900
Brazilian real	April 15, 2022	NA
Brazilian real	April 17, 2023	4.941500
Brazilian real	April 18, 2022	4.674000
Brazilian real	April 18, 2023	4.967200
Brazilian real	April 19, 2022	4.665800
Brazilian real	April 19, 2023	5.046100
Brazilian real	April 20, 2022	4.639100
Brazilian real	April 20, 2023	5.049100
Brazilian real	April 21, 2022	NA
Brazilian real	April 21, 2023	NA
Brazilian real	April 22, 2022	4.732000
Brazilian real	April 24, 2023	5.058900
Brazilian real	April 25, 2022	4.881200
Brazilian real	April 25, 2023	5.060700
Brazilian real	April 26, 2022	4.966000
Brazilian real	April 26, 2023	5.057900
Brazilian real	April 27, 2022	5.016100
Brazilian real	April 27, 2023	5.014400
Brazilian real	April 28, 2022	5.010400
Brazilian real	April 28, 2023	5.000100
Brazilian real	April 29, 2022	4.918500
Brazilian real	August 01, 2022	5.160000
Brazilian real	August 01, 2023	4.774600
Brazilian real	August 02, 2022	5.232300
Brazilian real	August 02, 2023	4.807700
Brazilian real	August 03, 2022	5.284000
Brazilian real	August 03, 2023	4.879100
Brazilian real	August 04, 2022	5.240300
Brazilian real	August 04, 2023	4.860300
Brazilian real	August 05, 2022	5.215900
Brazilian real	August 07, 2023	4.900400
Brazilian real	August 08, 2022	5.124100
Brazilian real	August 08, 2023	4.921100
Brazilian real	August 09, 2022	5.121800
Brazilian real	August 09, 2023	4.900900
Brazilian real	August 10, 2022	5.049100
Brazilian real	August 10, 2023	4.851200
Brazilian real	August 11, 2022	5.112100
Brazilian real	August 11, 2023	4.891200
Brazilian real	August 12, 2022	5.101700
Brazilian real	August 14, 2023	4.947500
Brazilian real	August 15, 2022	5.091900
Brazilian real	August 15, 2023	4.980600
Brazilian real	August 16, 2022	5.133400
Brazilian real	August 16, 2023	4.976500
Brazilian real	August 17, 2022	5.177900
Brazilian real	August 17, 2023	4.981000
Brazilian real	August 18, 2022	5.176700
Brazilian real	August 18, 2023	4.971800
Brazilian real	August 19, 2022	5.195500
Brazilian real	August 21, 2023	4.984100
Brazilian real	August 22, 2022	5.170300
Brazilian real	August 22, 2023	4.942500
Brazilian real	August 23, 2022	5.102400
Brazilian real	August 23, 2023	4.897100
Brazilian real	August 24, 2022	5.104400
Brazilian real	August 24, 2023	4.874200
Brazilian real	August 25, 2022	5.116700
Brazilian real	August 25, 2023	4.876600
Brazilian real	August 26, 2022	5.089700
Brazilian real	August 28, 2023	4.893300
Brazilian real	August 29, 2022	5.042300
Brazilian real	August 29, 2023	4.870000
Brazilian real	August 30, 2022	5.061100
Brazilian real	August 30, 2023	4.864700
Brazilian real	August 31, 2022	5.178400
Brazilian real	August 31, 2023	4.921300
Brazilian real	December 01, 2022	5.194200
Brazilian real	December 02, 2022	5.196800
Brazilian real	December 05, 2022	5.245700
Brazilian real	December 06, 2022	5.239000
Brazilian real	December 07, 2022	5.220200
Brazilian real	December 08, 2022	5.208500
Brazilian real	December 09, 2022	5.239000
Brazilian real	December 12, 2022	5.306000
Brazilian real	December 13, 2022	5.266300
Brazilian real	December 14, 2022	5.340000
Brazilian real	December 15, 2022	5.317700
Brazilian real	December 16, 2022	5.280100
Brazilian real	December 19, 2022	5.315400
Brazilian real	December 20, 2022	5.242100
Brazilian real	December 21, 2022	5.202500
Brazilian real	December 22, 2022	5.186500
Brazilian real	December 23, 2022	5.143900
Brazilian real	February 01, 2023	5.071500
Brazilian real	February 02, 2023	4.989500
Brazilian real	February 03, 2023	5.102400
Brazilian real	February 06, 2023	5.175700
Brazilian real	February 07, 2023	5.168900
Brazilian real	February 08, 2023	5.203000
Brazilian real	February 09, 2023	5.230900
Brazilian real	February 10, 2023	5.252000
Brazilian real	February 13, 2023	5.182800
Brazilian real	February 14, 2023	5.150100
Brazilian real	February 15, 2023	5.223700
Brazilian real	February 16, 2023	5.242600
Brazilian real	February 17, 2023	5.200600
Brazilian real	February 21, 2023	NA
Brazilian real	February 22, 2023	5.172400
Brazilian real	February 23, 2023	5.132400
Brazilian real	February 24, 2023	5.178500
Brazilian real	February 27, 2023	5.195400
Brazilian real	February 28, 2023	5.207200
Brazilian real	January 03, 2023	5.375300
Brazilian real	January 04, 2023	5.445300
Brazilian real	January 05, 2023	5.402000
Brazilian real	January 06, 2023	5.284900
Brazilian real	January 09, 2023	5.296100
Brazilian real	January 10, 2023	5.238900
Brazilian real	January 11, 2023	5.201400
Brazilian real	January 12, 2023	5.139400
Brazilian real	January 13, 2023	5.114000
Brazilian real	January 17, 2023	5.119700
Brazilian real	January 18, 2023	5.090300
Brazilian real	January 19, 2023	5.213800
Brazilian real	January 20, 2023	5.198000
Brazilian real	January 23, 2023	5.191600
Brazilian real	January 24, 2023	5.169000
Brazilian real	January 25, 2023	5.103600
Brazilian real	January 26, 2023	5.094500
Brazilian real	January 27, 2023	5.076100
Brazilian real	January 30, 2023	5.095300
Brazilian real	January 31, 2023	5.098700
Brazilian real	July 01, 2022	5.313600
Brazilian real	July 05, 2022	5.389300
Brazilian real	July 05, 2023	4.857100
Brazilian real	July 06, 2022	5.431500
Brazilian real	July 06, 2023	4.897100
Brazilian real	July 07, 2022	5.363400
Brazilian real	July 07, 2023	4.879300
Brazilian real	July 08, 2022	5.308000
Brazilian real	July 10, 2023	4.872900
Brazilian real	July 11, 2022	5.347100
Brazilian real	July 11, 2023	4.894300
Brazilian real	July 12, 2022	5.411400
Brazilian real	July 12, 2023	4.805200
Brazilian real	July 13, 2022	5.398700
Brazilian real	July 13, 2023	4.803200
Brazilian real	July 14, 2022	5.456200
Brazilian real	July 14, 2023	4.795100
Brazilian real	July 15, 2022	NA
Brazilian real	July 17, 2023	4.829600
Brazilian real	July 18, 2022	5.366900
Brazilian real	July 18, 2023	4.803400
Brazilian real	July 19, 2022	5.389800
Brazilian real	July 19, 2023	4.799400
Brazilian real	July 20, 2022	5.428200
Brazilian real	July 20, 2023	4.788200
Brazilian real	July 21, 2022	5.474400
Brazilian real	July 21, 2023	4.772600
Brazilian real	July 22, 2022	5.451600
Brazilian real	July 24, 2023	4.745100
Brazilian real	July 25, 2022	5.413800
Brazilian real	July 25, 2023	4.749000
Brazilian real	July 26, 2022	5.360200
Brazilian real	July 26, 2023	4.736200
Brazilian real	July 27, 2022	5.306800
Brazilian real	July 27, 2023	4.719600
Brazilian real	July 28, 2022	5.214300
Brazilian real	July 28, 2023	4.724700
Brazilian real	July 29, 2022	5.187800
Brazilian real	July 31, 2023	4.740900
Brazilian real	June 01, 2022	4.775900
Brazilian real	June 01, 2023	5.034400
Brazilian real	June 02, 2022	4.787300
Brazilian real	June 02, 2023	4.955200
Brazilian real	June 03, 2022	4.795000
Brazilian real	June 05, 2023	4.923000
Brazilian real	June 06, 2022	4.783300
Brazilian real	June 06, 2023	4.928600
Brazilian real	June 07, 2022	4.890300
Brazilian real	June 07, 2023	4.911300
Brazilian real	June 08, 2022	4.870500
Brazilian real	June 08, 2023	NA
Brazilian real	June 09, 2022	4.894500
Brazilian real	June 09, 2023	NA
Brazilian real	June 10, 2022	4.983000
Brazilian real	June 12, 2023	4.882600
Brazilian real	June 13, 2022	5.136100
Brazilian real	June 13, 2023	4.852700
Brazilian real	June 14, 2022	NA
Brazilian real	June 14, 2023	4.845600
Brazilian real	June 15, 2022	NA
Brazilian real	June 15, 2023	4.821600
Brazilian real	June 16, 2022	NA
Brazilian real	June 16, 2023	4.828000
Brazilian real	June 17, 2022	NA
Brazilian real	June 20, 2023	4.792400
Brazilian real	June 21, 2022	5.145600
Brazilian real	June 21, 2023	4.778900
Brazilian real	June 22, 2022	5.150300
Brazilian real	June 22, 2023	4.774400
Brazilian real	June 23, 2022	5.182700
Brazilian real	June 23, 2023	4.779300
Brazilian real	June 24, 2022	5.232800
Brazilian real	June 26, 2023	4.769200
Brazilian real	June 27, 2022	5.220800
Brazilian real	June 27, 2023	4.789700
Brazilian real	June 28, 2022	5.217300
Brazilian real	June 28, 2023	4.855700
